id,origine,numero_isic,type_event,date,nature,region,lieu,niveau_gravite,annee
24584,Cause Tiers Réseau,,Ouvrage en terre déterioré,2016-10-01,"[CTR] Le train 17358 heurte un rocher au km 85,000. La circulation est interrompue sur la voie unique entre Luc en Diois et Aspres/Buech.",RA,Beaurières,4.0,2016
24649,Mobilités,,Franchissement intempestif d'un signal d'arrêt fermé,2016-10-10,[m] Franchissement intempestif d'une pancarte LM puis talonnage de l'aiguille 4  sur VP par une manouvre de refoulement Fret [Refoulement].,BFC,Dijon Porte Neuvee,4.0,2016
24699,Réseau,21808,Mise en oeuvre de travaux sans protection,2016-10-12,"[r] Mise en oeuvre de travaux en dehors de la zone protégée.
Heurt matériel par train de SNCF Mobilités. Pas de blessés",MPY,Montauban,3.0,2016
24901,Cause Tiers Mobilités,21942,Incendie à bord d’un train,2016-10-30,"[CTM] Début dincendie dans la première voiture de queue du TGV 7043,nécessitant lintervention des pompiers.",PN,Gare du Nord,3.0,2016
24942,Cause Tiers Réseau,,RFC,2016-11-01,"[CTR] Raté de fermeture PN 291 au passage d'un train , suite acte de
malveillance.",CEN,Montrichart,4.0,2016
24982,Réseau,,Défaillance voie,2016-11-06,[r] Rupture de rail dans la partie non maintenue d'un AD sur VP avec Valeur d'arrêt.,LOR,Thionville,4.0,2016
25156,Réseau,,Expédition d'un train sans ordre écrit  de restriction de vitesse,2016-11-09,"[r] Expédition de 8 trains avec km erronés avec les ordres d'avis d'enrayage (AVEN) , Les trains sont passés à vitesse normale au lieu de respecter la vitesse des MA 80 sans dépasser 50 km/h.",NMD,Entre St Pierre du Vauvray et Val de Reuil,4.0,2016
25178,Réseau,00000,Défaillance voie,2016-11-19,"[r] Défaut de géométrie de la voie détecté suite à une tournée
d'auscultation et imposant l'arrêt des circulations,",PN,Saint Leu d'Esserent,4.0,2016
25296,Mobilités,22160,Incendie à bord d’un train,2016-11-27,[m] Dégagement de fumée avec intervention des secours.,PAK,Marseille,4.0,2016
,Réseau,,Défaillance voie,2016-12-06,[r] Défaut de géométrie de la voie détecté par Mauzin et nécessitant l'arrêt des circulations.,AN,Entre Vichy et Puy Guillaume,4.0,2016
25466,Mobilités,22275.0,Deshuntage,2016-12-10,[m] Deshuntage sur voie D lors du stationnement de l’ Y 8230 à la suite de sablage excessif,NMD,Cherbourg,4.0,2016
25481,Réseau,,Incident grave de signalisation,2016-12-12,[r] Dérangement contraire à la sécurité de la ZAP du carré 113 suite à une erreur dans les schémas d'exécution.,PRG,Sainte Luce sur Loire,4.0,2016
25632,Mobilités,,Dépassement de la vitesse limite de plus de 40 km/h,2016-12-20,[m] Dépassement de vitesse supérieur à 40 KM/H,PN,Aulnay  Sous Bois (93),4.0,2016
,Réseau,24988,Erreur grave de procédure,2018-01-03,Absence de mesure pour arrêter un train engagé vers un incident (dérangement de TVP),OCC,Villeneuve les Maguelonne,4.0,2018
28677.0,Mobilités,,Incendie à bord d’un train,2018-01-05,Incendie en toiture sur un AGC,OCC,Leucate,4.0,2018
,Réseau,25028,Mise en oeuvre de travaux sans protection,2018-01-09,Heurt d'un lorry à main en dehors du domaine protégé par un train de Fret,IdF,Juvisy,4.0,2018
28794.0,Indéterminé,,Déraillement,2018-01-17,"Déraillement puis enraillement d'un train de fret à St Germain des Fossés, qui circule ensuite jusqu'à Sibelin avec une pièce trainante occasionnant des nombreux dégâts aux installations.",AURA,Saint Germain  des Fossés,4.0,2018
28816.0,Mobilités,,Franchissement intempestif d'un signal d'arrêt fermé,2018-01-19,"Au départ d'un faisceau, franchissement d'un TLC éteint avec talonnage d'aiguille",AURA,Lyon Scaronne,4.0,2018
,Réseau,25285,Expédition d'un train sans ordre écrit  de restriction de vitesse,2018-02-07,"Suite à PN en raté d'ouverture, 3 trains ne reçoivent pas l'ordre RATO correspondant",OCC,Portet St Simon,3.0,2018
,Réseau,25322,Défaillance voie,2018-02-09,"La voiture Mauzin détecte un défaut à la voie (""gauche"") sur un aiguillage en gare",IdF,Juvisy,4.0,2018
29194.0,Mobilités,,Franchissement intempestif d'un signal d'arrêt fermé,2018-02-27,"franchissement intempestif d'un sémaphore de BAL par un train de Fret, avec canton occupé",AURA,Chindrieux,3.0,2018
,Cause Tiers Réseau,25680,RFC,2018-03-13,"Dérive de 5 wagons sur voie de service suite à manoeuvre par un embranché avec stationnement sur un PN ouvert, signalement par usager de la route.",GE,Val des Marais (51),4.0,2018
,Réseau,25696,Défaillance voie,2018-03-19,"Suite à choc anormal signalé par ADC au départ de Paris Est, l'agent de maintenance découvre un arrachement de champignon de rail et interdit les circulations.",IdF,Paris Est,4.0,2018
29566.0,Mobilités,,Portes ouvertes sur train de voyageurs en circulation,2018-04-26,Départ sans autorisation porte ouverte d'un TER,PACA,Marseille Blancarde,4.0,2018
,Cause Tiers Réseau,25788,Ouvrage en terre déterioré,2018-05-10,Glissement de terrain suite à intempéries,BFC,Dole,4.0,2018
30147.0,Mobilités,,Perte de Pièces sur matériel roulant,2018-05-12,Perte du couvercle d'un moteur de traction dans un tunnel,AURA,Galaure (38),3.0,2018
,Cause Tiers Réseau,25863,Collision contre obstacle (hors Passage à Niveau),2018-05-26,Un TGV heurte un arbre tombé sur les voies suite à intempéries,NAQ,Angoulême,4.0,2018
,Réseau,26005,Expédition d'un train sans ordre écrit  de restriction de vitesse,2018-05-26,Deux ordres erronés sont remis lors d'une divagation de bestiaux,OCC,Entre Naucelle et Carmaux (12),4.0,2018
,Cause Tiers Réseau,25909,Ouvrage en terre déterioré,2018-05-30,Torrent de boue et affaissement de talus,IdF,Louvres,4.0,2018
29789.0,Mobilités,,Accident de personne,2018-06-01,Un agent de manœuvre se fait heurter par un wagon lors d'une manœuvre de débranchement,HDF,Grande Synthe,5.0,2018
29790.0,Mobilités,,Franchissement intempestif d'un signal d'arrêt fermé,2018-06-04,Franchissement d'un carré fermé lors d'une évolution suite à confusion avec le signal de la voie contigüe,GE,Nancy,4.0,2018
29919.0,Mobilités,,Dérive,2018-06-21,"Suite à un défaut d'immobilisation avant départ, un train part en dérive et franchit un carré fermé",NMD,Caen,3.0,2018
,Réseau,26131,Expédition d'un train sans ordre écrit  de restriction de vitesse,2018-06-30,Circulation d'un TGV sans ordre de limitation de vitesse alors que la reconnaissance de la LGV n'a pas pu être réalisée,BRE,Cesson,4.0,2018
,Réseau,26129,Déraillement,2018-07-04,"Bivoie et déraillement d'un locotracteur sur une aiguille de VP, erreur de manœuvre des installations",IdF,Goussainville,4.0,2018
,Cause Tiers Réseau,26158,Collision contre obstacle à un passage à niveau,2018-07-09,déraillement d'un engin moteur suite à collision avec un camion sur un PN SAL0 d'une VUTR,PDL,Sablé (72),4.0,2018
30245.0,Mobilités,,Dépassement de la vitesse limite de plus de 40 km/h,2018-07-14,Dépassement de vitesse de + 75 Km/h ( au maxi ) sur une distance de 2730 mètres,BFC,Lons le Saunier,3.0,2018
30121.0,Mobilités,,Collision contre heurtoir de fin de voie,2018-07-16,Collision d'un train de voyageurs avec un heurtoir à son arrivée en gare,IdF,Paris Nord,4.0,2018
,Réseau,26228,Incident grave de signalisation,2018-07-17,Libération intempestive de la zone d'approche d'un carré,BFC,Macon,4.0,2018
30187.0,Cause Tiers Mobilités,,Incendie à bord d’un train,2018-07-20,Dégagement de fumée à bord  d'un train de chemin de fer touristique,PACA,Aspres sur Buech,4.0,2018
,Réseau,26429,Autorisation de franchissement d’un signal fermé,2018-08-04,"Suite à confusion, un train est expédié sur un itinéraire non formé avec autorisation de franchissement indûment délivrée",OCC,Leucate La Franqui,4.0,2018
,Réseau,26470,Incident grave de signalisation,2018-08-21,Non implantation d'un TIV à Distance annonçant une LTV 100,IdF,Chantilly,4.0,2018
,Réseau,26583,Défaillance voie,2018-08-22,L'engin de mesure Matisa détecte un sur-écartement de voies,Idf,Château Landon,4.0,2018
,Réseau,26495,Engagement de Gabarit,2018-08-28,"En dépassant un train de travaux de suite rapide, un train de voyageurs heurte un rail qui engageait le gabarit.",IdF,Chantilly,4.0,2018
,Réseau,26546,RFC,2018-09-05,Raté de fermeture PN (suite à travaux) lors du passage d'un train Infrarail,NAQ,Limoges,4.0,2018
,Réseau,26638,Défaut de mesures de protection travaux,2018-09-14,Protection conducteur incorrectement réalisée par l'agent circulation,PACA,St Martin de Crau,3.0,2018
30730.0,Mobilités,,Dépassement de la vitesse limite de plus de 40 km/h,2018-09-16,Circulation d'un TER jusqu'à 85 km/h sur une zone à 40,GE,Verdun,4.0,2018
,Réseau,26734,Défaillance voie,2018-09-19,"Défaut de géométrie de la voie découvert lors d'une tournée Mauzin,",LM,Brive (19),4.0,2018
,Réseau,26726,RFC,2018-10-01,Raté de fermeture d'un PN,BFC,Saint Agnan,4.0,2018
,Réseau,26740,Franchissement intempestif d'un signal d'arrêt fermé,2018-10-02,Franchissement  d’un carré violet et talonnage d'un appareil de voie,OCC,La Bastide-St-Laurent,4.0,2018
30806.0,Mobilités,,Dépassement de la vitesse limite de plus de 40 km/h,2018-10-02,Non respect d'une LTV (limitation temporaire de vitesse) dans un contexte de panne sol KVB,OCC,St Cesaire,4.0,2018
30825.0,Mobilités,,Portes ouvertes sur train de voyageurs en circulation,2018-10-05,Une porte de TGV s'ouvre en ligne quelques kilomètres avant Poitiers,NAQ,Poitiers,3.0,2018
,Réseau,26896,Expédition d'un train sans ordre écrit  de restriction de vitesse,2018-10-23,Erreur de l'AC sur un point kilométrique pour un ordre de marche prudente suite à divagation de bestiaux,OCC,Luzenac (09),4.0,2018
,Réseau,27046,Expédition d'un train sans ordre écrit  de restriction de vitesse,2018-10-29,Deux trains ne reçoivent pas les ordres de marche prudente réglementaires suite à inondation d'un passage souterrain,AURA,Albigny sur Saône (69),3.0,2018
,Réseau,26933,RFC,2018-10-30,Franchissement d'un PN ouvert par une bourreuse sur domaine fermé,AURA,St Béron (73),4.0,2018
,Réseau,27250,Expédition d'un train sans ordre écrit  de restriction de vitesse,2018-11-28,"Deux trains  reçoivent des ordres ""avis d'enrayage"" dont les points kilométriques sont erronés",BRE,Rennes,3.0,2018
31366.0,Mobilités,,Dépassement de la vitesse limite de plus de 40 km/h,2018-12-01,Un conducteur ne respecte pas une limitation de vitesse pour un PN en dérangement suite à une erreur de retranscription du point kilométrique,OCC,Malause,4.0,2018
,Cause Tiers Réseau,27238,Ouvrage en terre déterioré,2018-12-03,"Suite à intempéries, éboulement de paroi rocheuse faisant obstruction à la circulation des trains.",GE,Joigny sur Meuse,4.0,2018
31571.0,Mobilités,,Franchissement intempestif d'un signal d'arrêt fermé,2018-12-25,"Un tram-train franchit un signal d'itinéraire fermé et talonne une aiguille, suite à oubli de commande de l'itinéraire par le conducteur",IdF,Aulnay,4.0,2018
,Réseau,30446,Autorisation de franchissement d’un signal fermé,2020-01-06,Un agent circulation délivre un bulletin de franchissement pour un signal qui ne dépend pas de son poste,PACA,Miramas,2.0,2020
,Cause Tiers Réseau,30125,Ouvrage en terre déterioré,2020-01-07,"La circulation est interdite suite à un affaissement de terrain au niveau d'une aiguille, causé par des fontis provoqués par des intempéries",PACA,Breil sur Roya (06),4.0,2020
,Réseau,30189,Incident grave de signalisation,2020-01-16,Un conducteur signale l' absence d'un Tableau Indicateur de Vitesse à Distance et d'un feu blanc à éclats,HDF,Saint Roch,4.0,2020
,Réseau,30254,Autorisation de franchissement d’un signal fermé,2020-01-22,un agent circulation délivre un mauvais bulletin d'autorisation de franchissement d'un carré,GE,Soultz-Sous-Forêts (67),4.0,2020
34516.0,Voyageur,,Collision contre obstacle (hors Passage à Niveau),2020-01-22,Un train heurte un chariot d'avitaillement qui traversait les voies sans protection,AURA,Lyon Perrache,4.0,2020
34618.0,Voyageur,,Perte de Pièces sur matériel roulant,2020-02-03,"Un TGV perd un capot en toiture, qui vient heurter et rompre la caténaire",AURA,,4.0,2020
,Réseau,30397,Erreur grave de procédure,2020-02-09,"Engagé sur IPCS, un train retourne en arrière suite à obstacle sur la voie sans établissement du sens secours",HDF,St Omer (62),4.0,2020
34713.0,Voyageur,,Dérive,2020-02-17,Une rame Corail vide dérive sur 70m depuis le heurtoir et franchit un signal d'arrêt,IDF,Gare Paris St Lazare,4.0,2020
,Réseau,30543,RFC,2020-03-01,Un passage à niveau se ferme tardivement à l'approche d'un train,AURA,Chambéry,4.0,2020
,Cause Tiers Réseau,30575,Ouvrage en terre déterioré,2020-03-06,Un train signale un affaisement de la voie suite à un mouvement anormal,CVL,Nouan le Fuzelier (41,4.0,2020
,Réseau,30667,Dépassement de la vitesse limite de plus de 40 km/h,2020-03-15,Un TGV balai circule à 276 km/h au lieu des 220 prescrits lors de la recnnaissance de voie,CVL,Dollon (72),4.0,2020
,Réseau,30860,Expédition d'un train sans ordre écrit  de restriction de vitesse,2020-03-26,"Suite à erreur d'analyse, un agent circulation ne remet pas d'ordre de limitation à 30 km/h aux abords d'une installation sur voie non parcourue depuis 72 heures.",CVL,Celle St avant (37),4.0,2020
35254.0,Voyageur,,Dépassement de la vitesse limite de plus de 40 km/h,2020-05-16,Un conducteur oublie de respecter un ordre de limitation de vitesse suite à une coulée de boue,PACA,Montdauphin (04),3.25,2020
35169.0,Voyageur,,Dépassement de la vitesse limite de plus de 40 km/h,2020-05-19,Un conducteur ne respecte pas la marche à vue suite à un arrêt accidentel,GE,Langley (88),3.25,2020
35297.0,Voyageur,,Défaut d'Immobilisation,2020-06-13,"Suite à erreur de manipulation du conducteur avant départ, une rame dérive sur quelques mètres alors que des voyageurs montent à bord",IDF,Paris Montparnasse,3.0,2020
35333.0,Voyageur,,Franchissement intempestif d'un signal d'arrêt fermé,2020-06-20,"Lors de son départ de la gare origine, un train de voyageurs franchit le carré de sortie fermé",GE,Chalons en Champagne,3.0,2020
35375.0,Voyageur,,Défaut d'Immobilisation,2020-06-25,"Suite à erreur de manipulation du conducteur avant départ, une rame dérive sur quelques mètres alors que des voyageurs montent à bord",IDF,Paris Montparnasse,3.0,2020
35390.0,Voyageur,,Franchissement intempestif d'un signal d'arrêt fermé,2020-06-26,"Lors d'une manœuvre pour se mettre en tête d'une rame vide, un locotracteur franchit 2 carrés violets fermés",IDF,Paris St Lazare,3.0,2020
,Réseau,,Mise en oeuvre de travaux sans protection,2020-06-29,Un train heurte des outils laissés sur la voie par des agents travaux ayant dégagé précipitamment la zone dangereuse,OCC,Tournay (65),4.0,2020
,Réseau,31256,Incident grave de signalisation,2020-07-09,Un Tableau Indicateur de Vitesse à Distance d'un chantier est déposé par erreur,IDF,Nogent le Perreux (94),4.0,2020
,Réseau,31253,Incident grave de signalisation,2020-07-19,Un signal présente Voie Libre alors qu'un train est encore dans le canton aval (BAPR à compteur d'essieux),Naq,Orthez (64),4.0,2020
35584.0,Voyageur,,Erreur grave de procédure,2020-07-20,"Suite à un arrêt en pleine voie, un train de voyageurs redémarre alors qu'une cliente est descendue du train par erreur.",OCC,St Jory (31),4.0,2020
35652.0,Voyageur,,Franchissement intempestif d'un signal d'arrêt fermé,2020-08-02,Un conducteur se met en marche de sa gare origine alors que le signal de sortie est encore fermé,IDF,Versailles Chantiers,3.0,2020
35729.0,Voyageur,,Dépassement de la vitesse limite de plus de 40 km/h,2020-08-07,"Au départ de sa gare origine, un conducteur ne prend pas en compte la signalisation de limitation de vitesse pour une aiguille en sortie de gare",BFC,Montchanin (71),3.25,2020
35760.0,Voyageur,,Dépassement de la vitesse limite de plus de 40 km/h,2020-08-09,Un conducteur se trompe sur le lieu d'exécution d'une marche prudente et passe la zone à 80 km/h,NAQ,St Loubes (33),3.25,2020
,Réseau,31598,RFC,2020-09-01,Un lorry automoteur circulant sur domaine fermé franchit un passage à niveau ouvert,IDF,Gretz,4.0,2020
35928.0,Voyageur,,Perte de Pièces sur matériel roulant,2020-09-08,Une trappe latérale du nez d'un TGV est constatée manquante à l'arrivée en gare terminus,GE,LGV EST,4.0,2020
35946.0,Voyageur,,Mise en mouvement sans autorisation,2020-09-09,Une évolution d'une rame vide se met en mouvement alors qu'un agent est encore à bord pour la visite avant expédition,IDF,Paris Gare de Lyon,3.362038887038887,2020
,Réseau,31749,circulation intempestive d’un train en sens inverse,2020-09-18,Un agent circulation organise le retour en arrière d'un train vide de voyageurs sans prendre toutes les dispositions relatives au contre-sens,IDF,Cergy,3.9234006734006734,2020
,Réseau,31769,Incendie à bord d’un train,2020-09-29,Un incendie se déclare sous un tracteur débroussailleur,GE,Créhange (57),4.0,2020
,Réseau,31842,Mise en oeuvre de travaux sans protection,2020-10-07,Un agent de maintenance se trompe de voie de travail et voit un train à l'approche sur sa voie,IDF,Bretigny,4.0,2020
